text	NE_begin	NE_end	NE_id	sentence	work title	Identifier	MiMoTextBase_ID	Wikidata	type
Loos_1959a	45740	45761	108620	277	contes philosophiques	Contes_Voltaire			WORK
Loos_1959a	46603	46609	108638	281	contes	Contes_Voltaire			WORK
Loos_1959a	47208	47214	108632	284	contes				Literary work
Loos_1959a	47418	47432	108644	285	contes de fées				Literary work
Loos_1959a	47539	47545	108656	286	contes				Literary work
Loos_1959a	47685	47693	108650	287	Le Sopha	Sopha_Crebillon		Q3227311	Literary work
Loos_1959a	47981	48002	108662	290	contes philosophiques	Contes_Voltaire			WORK
Mahrenholtz_1890a	1042	1062	58478	5	Siècle de Louis XIV.	Louis_Voltaire			Literary work
Mahrenholtz_1890a	3285	3297	58490	13	Seelengrösse	Seelengrösse_Grillparzer			Literary work
Mahrenholtz_1890a	3409	3425	58496	14	Ecole des Femmes	Ecole_Moliere		Q937443	WORK
Mahrenholtz_1890a	3567	3586	58484	16	Der Traum ein Leben	Traum_Grillparzer		Q16831017	Literary work
Mahrenholtz_1890a	3732	3751	58502	16	Le blanc et le noir	Blanc_Voltaire		Q41709124	Literary work
Mahrenholtz_1890a	9173	9209	58508	35	Studien zur französischen Litteratur	Werke_Grillparzer			WORK
Mahrenholtz_1890a	9277	9306	58514	35	Grillparzer’s sämtliche Werke	Werke_Grillparzer			WORK
Mahrenholtz_1890a	17837	17842	58520	75	Cinna	Cinna_Corneille		Q2972822	Literary work
Mahrenholtz_1890a	18302	18305	58538	79	Cid	Cid_Corneille		Q637787	Literary work
Mahrenholtz_1890a	18613	18618	58526	79	Cinna	Cinna_Corneille		Q2972822	Literary work
Mahrenholtz_1890a	18624	18630	58532	79	Horace	Horace_Corneille		Q2574569	Literary work
Mahrenholtz_1890a	19077	19093	58544	83	„Frères ennemis“	Thebaide_Racine		Q3213141	Literary work
Mahrenholtz_1890a	20604	20615	58550	91	Misanthrope	Misanthrope_Moliere			Literary work
Mahrenholtz_1890a	22213	22226	58562	98	„Confessions“	Confessions_Rousseau		Q1207595	WORK
Mahrenholtz_1890a	22403	22421	58556	98	„Nouvelle Heloise“	Julie_Rousseau	Q1429	Q129289	Literary work
Mahrenholtz_1890a	23106	23115	58568	102	„Corinna“	Corinne_Stael		Q3693562	Literary work
Mahrenholtz_1890a	23431	23441	58574	103	„Delphine“	Delphine_Stael		Q3021799	Literary work
Mahrenholtz_1890a	23954	23964	58580	105	„Delphine“	Delphine_Stael		Q3021799	Literary work
Mahrenholtz_1890a	24047	24065	58586	106	Vêpres siciliennes	Vepres_Delavigne		Q106830492	Literary work
Mahrenholtz_1890a	25354	25370	58592	116	Voyage en Orient	Voyage_Lamartine		Q2400344	Literary work
Mahrenholtz_1890a	25820	25827	58598	119	Jocelin	Jocelyn_Lamartine		Q72884459	Literary work
Mahrenholtz_1890a	26281	26299	58604	122	La chute d’un ange	Chute_Lamartine		Q110861082	Literary work
Mahrenholtz_1890a	27759	27785	58610	126	Zs.f. neufr. Spr. u. Litt.	Frz_Zeitschrift		Q15755461	WORK
Mass_1969a	150	187	54814	2	Discours sur les Sciences et les Arts	Sciences_Rousseau			WORK
Mass_1969a	776	805	54820	6	Ecrits politiques de Rousseau	Ecrits_Rousseau			WORK
Mass_1969a	1235	1247	54826	8	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	1263	1271	54832	8	Discours	Sciences_Rousseau			WORK
Mass_1969a	1571	1583	54838	11	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	1891	1898	54844	13	Musique	Musique_Rousseau			WORK
Mass_1969a	1930	1945	54850	13	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	2275	2300	54856	15	Discours sur la question:	Sciences_Rousseau			WORK
Mass_1969a	2303	2379	54862	16	Si le rétablissement des Sciences et des Arts a contribué à épurer les mœurs	Sciences_Rousseau			WORK
Mass_1969a	2688	2700	54868	19	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	4585	4600	54874	31	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	4797	4812	54880	33	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	5216	5228	54886	35	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	5460	5475	54892	37	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	5660	5675	54898	39	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	5711	5723	54904	40	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	5770	5775	54922	40	Leigh				unidentifiable
Mass_1969a	5883	5890	54910	41	Musique	Musique_Rousseau			WORK
Mass_1969a	6309	6324	54916	46	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	6450	6457	54928	48	Musique	Musique_Rousseau			WORK
Mass_1969a	6494	6506	54934	48	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	6584	6600	54940	50	Lettres Persanes	Persanes_Montesquieu		Q1050479	WORK
Mass_1969a	6693	6700	54946	51	Pensées	Pensees_Montesquieu		Q20965590	WORK
Mass_1969a	7090	7107	54952	53	Essai sur le gout	Gout_Montesquieu			WORK
Mass_1969a	9549	9557	54970	75	Des Loix	Lois_Platon		Q752285	WORK
Mass_1969a	9674	9684	54964	76	République	Republique_Platon		Q123397	WORK
Mass_1969a	10487	10499	54958	83	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	10876	10889	54976	85	Goût du Chant	Musique_Rousseau			WORK
Mass_1969a	11078	11089	54982	86	Compositeur	Musique_Rousseau			WORK
Mass_1969a	12150	12187	54988	93	Discours sur les Sciences et les Arts	Sciences_Rousseau			WORK
Mass_1969a	12408	12415	54994	95	Musique	Musique_Rousseau			WORK
Mass_1969a	12528	12543	55000	95	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	14784	14799	55006	108	Esprit des Lois	L'Esprit_Montesquieu			WORK
Mass_1969a	15001	15009	55012	111	Republik	Republique_Platon		Q123397	WORK
Mass_1969a	15541	15564	55018	117	Dictionnaire de Musique	Musique_Rousseau			WORK
Mass_1969a	15770	15782	55024	119	Dictionnaire	Musique_Rousseau			WORK
Mass_1969a	17937	17960	55030	134	Dictionnaire de Musique	Musique_Rousseau			WORK
Mass_1969a	18508	18520	55036	140	Dictionnaire	Musique_Rousseau			WORK
Mass_1969a	18599	18611	55042	140	Encyclopédie	Encyclopedie_Diderot			WORK
Mass_1969a	18748	18755	55048	141	Musique	Musique_Rousseau			WORK
Mass_1969a	21294	21302	55054	161	Discours	Sciences_Rousseau			WORK
Mass_1969a	21786	21823	55060	165	Discours sur les Sciences et les Arts	Sciences_Rousseau			WORK
Mass_1969a	22393	22401	55066	170	Discours	Sciences_Rousseau			WORK
Mass_1969a	22648	22656	55072	172	Systèmes	Systeme_Rameau		Q3345083	WORK
Sasse_2018a	39	45	62762	1	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	371	393	62768	4	L'Aveugle clair-voyant	Aveugle_Brosse			Literary work
Sasse_2018a	980	1000	62774	9	Le Criminel vertueux	Mylord_Morliere			Literary work
Sasse_2018a	1122	1137	62780	10	Neveu de Rameau	Neveu_Diderot		Q1336786	Literary work
Sasse_2018a	1231	1237	62786	10	Angola	Angola_Morliere			Literary work
Sasse_2018a	2499	2540	62792	21	Manon Lescaut, ou la Courtisane vertueuse	Manon_Prevost		Q1141032	Literary work
Sasse_2018a	2994	3028	62798	25	Lucile, ou les Progrès de la vertu	Lucile_Retif	Q1663		Literary work
Sasse_2018a	3114	3152	62804	26	Lucette, ou les Progrès du libertinage	Lucette_Nougaret		Q114343528	Literary work
Sasse_2018a	3282	3298	62810	27	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Sasse_2018a	3516	3523	62816	28	Lucette	Lucette_Nougaret		Q114343528	Literary work
Sasse_2018a	3560	3566	62822	29	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	3913	3973	62828	31	La Fille entretenue et vertueuse, ou les Progrès de la vertu	Lucile_Retif	Q1663		Literary work
Sasse_2018a	4032	4113	62834	32	La Fille enlevée, entretenue, prostituée et vertueuse, ou les Progrès de la vertu	Lucile_Retif	Q1663		Literary work
Sasse_2018a	5272	5298	62840	42	Zoé, ou les Mœurs de Paris	Lucile_Retif	Q1663		Literary work
Sasse_2018a	5503	5509	62846	47	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	5744	5750	62852	49	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	5948	5954	62858	50	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	8619	8625	62864	76	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	9048	9054	62870	82	Lucile	Lucile_Retif	Q1663		Literary work
Sasse_2018a	17753	17787	62876	161	Lucile, ou les Progrès de la vertu	Lucile_Retif	Q1663		Literary work
Sasse_2018a	17993	18019	62882	161	Pamela, or Virtue Rewarded	Pamela_Richardson		Q2048624	Literary work
Sasse_2018a	18034	18075	62888	161	Fils naturel, ou les Epreuves de la vertu	Fils_Diderot	Q2328	Q3222842	Literary work
Sasse_2018a	18089	18125	62894	161	Justine, ou les Malheurs de la vertu	Justine_Sade	Q1078	Q1329470	Literary work
Sasse_2018a	20933	20949	62900	184	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Sasse_2018a	24814	24830	62906	216	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Sasse_2018a	25188	25199	62912	219	Pornographe	Pornographe_Retif			WORK
Sasse_2018a	25495	25510	62918	220	Le Palais Royal	Palais_Retif			Literary work
Sasse_2018a	26568	26601	62924	227	La Courtisane amoureuse et vierge	Courtisane_Lesuire			Literary work
Sasse_2018a	27166	27188	62930	230	Vierges et courtisanes	Felix_Vierges			Literary work
Sasse_2018a	27190	27210	62936	231	Courtisane et sainte				unidentifiable
Vosskamp_1971a	329	337	144835	5	‘Pamela’	Pamela_Richardson		Q2048624	Literary work
Vosskamp_1971a	343	351	144841	5	Clarissa	Clarissa_Richardson		Q980534	Literary work
Vosskamp_1971a	12447	12462	144853	70	'La Religieuse’	Religieuse_Diderot	Q1089	Q1209658	Literary work
Vosskamp_1971a	13441	13449	144847	77	'Pamela’	Pamela_Richardson		Q2048624	Literary work
Vosskamp_1971a	17047	17066	144859	92	‘Eloisa to Abelard’	Eloisa_Pope		Q5367068	Literary work
Vosskamp_1971a	21777	21785	144865	117	'Pamela’	Pamela_Richardson		Q2048624	Literary work
Vosskamp_1971a	21787	21796	144871	117	'Werther’	Werther_Goethe		Q151883	Literary work
Vosskamp_1971a	25815	25854	144877	136	‘Sophiens Reise von Memel nach Sachsen’	Reise_Hermes			Literary work
Vosskamp_1971a	28956	28976	144895	156	'La vie de Marianne’	Marianne_Marivaux		Q3213603	Literary work
Vosskamp_1971a	28991	29031	144889	156	'Geschichte des Fräuleins von Sternheim’	Sternheim_Roche		Q1517346	Literary work
Vosskamp_1971a	29464	29472	144883	160	'Pamela’	Pamela_Richardson		Q2048624	Literary work
Vosskamp_1971a	29962	29972	144901	161	'Clarissa’	Clarissa_Richardson		Q980534	Literary work
Vosskamp_1971a	31462	31472	144907	169	'Clarissa'	Clarissa_Richardson		Q980534	Literary work
Vosskamp_1971a	31481	31490	144913	169	'Werther'	Werther_Goethe		Q151883	Literary work
Vosskamp_1971a	39232	39242	144919	214	'Clarissa’	Clarissa_Richardson		Q980534	Literary work
Vosskamp_1971a	39315	39333	144925	215	'Nouvelle Héloise’	Julie_Rousseau	Q1429	Q129289	Literary work
Vosskamp_1971a	39440	39450	144931	216	'Werthers'	Werther_Goethe		Q151883	Literary work
Vosskamp_1971a	40239	40248	144937	219	'Werther’	Werther_Goethe		Q151883	Literary work
Vosskamp_1971a	64330	64338	144943	338	'Pamela’	Pamela_Richardson		Q2048624	Literary work
Haas_1902b	26	60	208951	2	Le Paysan et la Paysanne pervertis	Perverti_Retif	Q1918		Literary work
Haas_1902b	26	60	208951	2	Le Paysan et la Paysanne pervertis	Pervertie_Retif	Q1065		Literary work
Haas_1902b	62	104	208957	2	Monsieur Nicolas ou le Cœur humain dévoilé	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	869	884	208963	4	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	869	884	208963	4	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	889	905	208969	4	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	1882	1896	208975	13	Contemporaines	Contemporaines_Retif	Q2024		Literary work
Haas_1902b	1951	1974	208981	13	Vorläufer der mod.Nov.p				WORK
Haas_1902b	4644	4659	208987	26	Monsiew Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	6127	6142	208993	32	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	6127	6142	208993	32	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	6168	6184	208999	32	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Haas_1902b	6603	6618	209005	36	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	6603	6618	209005	36	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	7529	7544	209011	42	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	7529	7544	209011	42	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	8465	8480	209017	47	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	8465	8480	209017	47	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	8746	8753	209023	50	Faublas	Amours_Couvray	Q1077	Q3230528	Literary work
Haas_1902b	8761	8768	209029	50	Justine	Justine_Sade	Q1078	Q1329470	Literary work
Haas_1902b	8928	8944	209035	51	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	9884	9900	209041	59	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Haas_1902b	12131	12138	209047	80	Colette	Colin_Beaumarchais			Literary work
Haas_1902b	14747	14763	209053	108	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	19692	19710	209059	142	La Vie de mon père	Vie_Retif	Q2000	Q3213622	Literary work
Haas_1902b	19768	19777	209071	143	Fécondité	Fecondite_Zola			Literary work
Haas_1902b	19986	19995	209065	145	Fécondité	Fecondite_Zola			Literary work
Haas_1902b	21472	21485	209077	157	Le. joli pied				Literary work
Haas_1902b	21491	21504	209083	157	Contemporaine	Contemporaines_Retif	Q2024		Literary work
Haas_1902b	21549	21564	209089	158	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	21549	21564	209089	158	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	21646	21660	209101	159	Nuits de Paris	Nuits_Retif	Q2495	Q107092210	Literary work
Haas_1902b	21760	21771	209095	160	Mr. Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	27504	27515	209107	204	Mr. Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	28732	28743	209113	221	Mr. Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	33100	33115	209119	269	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	21549	21564	209089	158	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	33343	33349	209125	272	Paysan	Perverti_Retif	Q1918		Literary work
Haas_1902b	35707	35722	209131	295	Peau de Chagrin	Chagrin_Balzac		Q1142149	Literary work
Haas_1902b	35738	35744	209137	295	Stello	Stello_Vigny		Q3498179	Literary work
Haas_1902b	38275	38281	209143	314	Paysan	Perverti_Retif	Q1918		Literary work
Haas_1902b	38382	38393	209149	317	Mr. Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	39431	39442	209155	327	Mr. Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	44742	44759	209161	364	Lettres de cachet				WORK
Haas_1902b	51942	51961	209167	411	Un ménage de garçon	Balzac_Menage		Q3548867	Literary work
Haas_1902b	53062	53075	209173	422	Contemporaine	Contemporaines_Retif	Q2024		Literary work
Haas_1902b	53077	53107	209179	422	Les 20 épouses des 20 associés				Literary work
Haas_1902b	58701	58717	209185	463	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	61283	61298	209191	478	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	61283	61298	209191	478	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	63994	64009	209197	493	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	63994	64009	209197	493	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	64017	64028	209203	493	Mr. Nicolas	Nicolas_Retif		Q3321423	Literary work
Haas_1902b	64610	64625	209209	498	Paysan-Paysanne	Perverti_Retif	Q1918		Literary work
Haas_1902b	64610	64625	209209	498	Paysan-Paysanne	Pervertie_Retif	Q1065		Literary work
Haas_1902b	65172	65187	209215	502	Comédie humaine	Comedie_Balzac		Q50188	WORK
Haas_1902b	65551	65567	209221	506	Rougon-Macquart.	Rougon_Zola		Q6027	Literary work
Haas_1902b	65756	65776	209227	510	Feuilleton des Temps				WORK
Hülk_2006a	24	52	237974	1	Julie ou La Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	64	79	237980	1	Les Confessions	Confessions_Rousseau		Q1207595	WORK
Hülk_2006a	1465	1493	237962	6	Julie ou La Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	1498	1513	237968	6	Les Confessions	Confessions_Rousseau		Q1207595	WORK
Hülk_2006a	2610	2620	238004	14	Sonett 338				Literary work
Hülk_2006a	3033	3061	237986	15	Julie ou La Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	3344	3364	238010	15	Historia calamitatum	Historia_Abelard		Q2960332	Literary work
Hülk_2006a	3390	3399	238016	15	Epistulae	Epistulae_Horace		Q1226213	Literary work
Hülk_2006a	3948	3964	237992	17	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	4068	4096	237998	17	Julie ou La nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	4133	4200	238028	18	Lettres de deux amans habitons d'une petite ville au pied des Alpes	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	4252	4260	238022	18	Préfaces	Contes_LaFontaine		Q5165141	WORK
Hülk_2006a	4806	4834	238034	19	Julie ou la Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	4841	4866	238040	20	Lettres de deux amans ...	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	5743	5842	238046	25	Clarissa, Or the History of a Young Lady, comprehending the Most Important concerns of Private Life	Clarissa_Richardson		Q980534	Literary work
Hülk_2006a	14387	14409	238052	74	Die Marquise von O ...	Marquise_Kleist		Q1214716	Literary work
Hülk_2006a	18676	18698	238058	99	La Princesse de Clèves	Princesse_Fayette		Q1157010	Literary work
Hülk_2006a	23683	23750	238064	124	Lettres de deux amans habitons d'une petite ville au pied des Alpes	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	24307	24379	238070	126	Discours sur l’origine et les fondements de l’inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Hülk_2006a	25878	25892	238076	131	Contrat social	Contrat_Rousseau		Q190126	WORK
Hülk_2006a	26468	26482	238082	133	Contrat social	Contrat_Rousseau		Q190126	WORK
Hülk_2006a	26663	26738	238088	133	De J-J. Rousseau considéré comme l’un des premiers auteurs de la Révolution	Confessions_Rousseau		Q1207595	WORK
Hülk_2006a	27593	27598	238112	136	Emile	Emile_Rousseau	Q1027	Q913599	Literary work
Hülk_2006a	27712	27726	238094	136	Contrat social	Contrat_Rousseau		Q190126	WORK
Hülk_2006a	28001	28017	238100	137	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	28027	28034	238106	137	Préface				WORK
Hülk_2006a	31338	31373	238118	152	Les Rêveries du promeneur solitaire	Reveries_Rousseau		Q129476	Literary work
Hülk_2006a	31405	31412	238130	152	Rêverie	Reveries_Rousseau		Q129476	Literary work
Hülk_2006a	33117	33124	238124	156	Rêverie	Reveries_Rousseau		Q129476	Literary work
Hülk_2006a	42388	42408	238136	206	Liaisons dangereuses	Liaisons_Laclos	Q1053	Q862050	Literary work
Hülk_2006a	42496	42512	238142	206	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	42702	42718	238148	207	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	43187	43203	238154	209	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	44213	44229	238160	211	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	44335	44355	238166	211	Liaisons dangereuses	Liaisons_Laclos	Q1053	Q862050	Literary work
Hülk_2006a	44658	44684	238184	212	Leiden des jungen Werthers	Werther_Goethe		Q151883	Literary work
Hülk_2006a	44757	44766	238178	212	Epistulae	Epistulae_Horace		Q1226213	Literary work
Hülk_2006a	44804	44820	238172	212	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	45265	45281	238190	214	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Hülk_2006a	45363	45388	238196	214	Lettres de deux amans ...	Julie_Rousseau	Q1429	Q129289	Literary work
